100836,1,41,4,S,2,2,1,1,1,1,1,2,1,1,2, , , , , ,3,1,1,1,46,3,2,1,6,NOT INTERESTED, ,4.24,1.22550394189441
100839,1,32,4,S,2,2,2,1,1,1,1,1, , , ,2, ,3,1,3,2,3,1,2,28,6,2,1,4, , ,3.28,.948031351276806
100843,1,55,2,R,2,2,2,1,1,2,2,2,2, ,2, , , , , ,2,1,2,1,55,3,2,1,6, , ,2.96,.855540487737605
100854,1,46,2,U,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,80,3,2,1,99, , ,2,.578067897120004
100861,1,22,3,U,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,1,2,1,68,6,2,1,8, , ,2,.578067897120004
100862,1,29,2,U,2,2,2,1,1,1,2,2,2, ,2, , , , , ,2,3,1,2,26,2,2,1,2, , ,8.24,2.38163973613442
100867,1,21,3,R,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,1,67,1,2,1,1, , ,2.08,.601190613004804
100872,1,42,1,R,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,73,3,2,1,2, , ,1.16,.335279380329602
100873,1,9,1,S,1,1,1,1,1,1,2,1, , , ,2, ,2,2,2,3,1,2,2,53,5,2,2,7, , ,3.8,1.09832900452801
100885,1,26,2,U,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,73,6,2,1,99, , ,1.04,.300595306502402
100887,1,51,3,S,1,1,1,1,1,1,1,1, , , ,1,1,3,1,3,3,2,1,2,45,5,2,1,9, ,LENT,3,.867101845680006
100895,1,36,1,R,1,1,1,2,1,1,1,2,2, ,2, , , , , ,2,1,1,2,23,3,2,1,7, , ,2.4,.693681476544005
100911,1,36,1,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,5,3,2,1,55,5,2,1,8, , ,3.92,1.13301307835521
100912,1,12,3,S,2,2,2,2,2,2,2, , , , , , , , , ,1,1,2,1,63,8,2,1,2, , ,1.76,.508699749465603
100913,1,37,3,S,2,2,2,2,1,2,2,2,2, ,2, , , , , ,1,3,2,1,88,6,2,1,6, , ,1.36,.393086170041603
100917,1,37,3,S,1,1,1,1,1,1,1,2,1,1,1, , , , , ,2,1,1,1,30,4,2,1,6,NOT SOCIAL., ,2.92,.843979129795205
100919,1,37,3,S,1,1,2,1,1,1,1,1, , , ,1,1,2,2,2,1,1,1,1,28,5,2,1,4, ,YOU GET BURNED OUT ON IT AFTER AWHILE,2.28,.658997402716804
100925,1,12,3,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,3,2,2,65,6,1,1,4, , ,3.04,.878663203622406
100927,1,13,3,U,2,2,2,1,1,2,1,1, , , ,1,1,3,3,3,1,3,1,1,35,6,1,2,5, ,I WAS IN THE ARMY AND I REALLY DIDNT HAV TO MESS WITH IT,2.88,.832417771852805
100928,1,36,1,U,2,2,2,2,1,1,2,2,2, ,2, , , , , ,3,1,2,1,55,6,2,1,6, , ,1.96,.566506539177604
100933,1,33,1,S,2,2,2,2,1,2,2,2,2, ,2, , , , , ,4,2,2,1,73,3,9,9,99, , ,5.48,1.58390603810881
100940,1,50,1,R,2,2,2,2,1,1,2,2,2, ,2, , , , , ,1,3,2,2,85,4,2,1,1, , ,1.4,.404647527984003
100941,1,34,1,S,1,1,2,2,1,1,1,1, , , ,1,1,2,2,3,2,2,1,2,31,8,2,1,9, ,I DONT LIKE FACEBOOK,4.28,1.23706529983681
100953,1,26,2,S,2,1,1,1,1,1,1,1, , , ,1,1,3,3,3,2,3,2,2,60,3,2,1,2, ,ILLNESS,3.72,1.07520628864321
100957,1,21,3,U,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,1,51,2,2,1,2, , ,8,2.31227158848002
100961,1,12,3,S,1,1,1,1,1,1,1,2,2, ,2, , , , , ,2,1,1,2,41,3,2,1,9, , ,4,1.15613579424001
100965,1,37,3,R,1,1,1,1,1,1,1,1, , , ,1,1,2,2,2,1,3,1,1,70,6,2,9,7, ,YOU JUST GET TO MUCH INFORMATION TO QUICKLY AND TO MUCH INFORMATION.,1.04,.300595306502402
100973,1,24,3,U,1,2,2,2,1,1,1,2,2, ,2, , , , , ,1,1,2,2,72,4,2,1,6, , ,1.04,.300595306502402
100974,1,36,1,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,3,1,2,2,64,8,2,1,6, , ,2.44,.705242834486405
100984,1,9,1,R,2,2,2,2,1,1,1,2,2, ,2, , , , , ,2,3,2,1,58,3,2,1,99, , ,3.76,1.08676764658561
100988,1,36,1,S,2,2,2,1,1,2,2,2,2, ,2, , , , , ,3,3,2,2,76,5,2,1,7, , ,3.72,1.07520628864321
100990,1,51,3,U,2,1,2,2,1,1,1,2,1,1,2, , , , , ,1,3,2,2,82,8,2,1,4,BECAUSE IM DUMB, ,1,.289033948560002
100996,1,39,2,S,2,2,2,1,1,1,2,1, , , ,1,1,3,3,3,1,1,2,1,22,3,2,1,2, ,JUST GOT TO BUISSY,1,.289033948560002
101003,1,39,2,S,2,2,2,2,1,1,1,1, , , ,2, ,3,3,3,3,3,2,2,71,4,2,1,6, , ,2.08,.601190613004804
101008,1,23,1,R,2,2,2,2,1,1,1,2,2, ,2, , , , , ,2,2,2,1,68,3,2,1,5, , ,3.44,.994276783046406
101009,1,51,3,U,2,2,2,2,2,2,2, , , , , , , , , ,6,3,2,2,81,5,2,1,5, , ,2.08,.601190613004804
101018,1,51,3,S,1,1,1,1,1,1,1,1, , , ,1,1,3,3,3,2,1,1,1,40,6,2,5,7, ,BECAUSE I WAS TIRED ABOUT READING ABOUT THE PAST ELECTION,4.24,1.22550394189441
101019,1,12,3,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,2,2,1,68,7,2,1,99, , ,1.6,.462454317696003
101021,1,11,3,U,2,1,1,1,1,1,1,2,2, ,2, , , , , ,2,2,1,1,19,4,2,2,99, , ,2.16,.624313328889604
101026,1,54,3,R,2,2,2,2,1,1,2,1, , , ,2, ,3,3,3,2,3,2,1,60,5,2,1,5, , ,2.48,.716804192428805
101028,1,39,2,R,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,3,2,1,65,5,2,1,6, , ,1.92,.554945181235204
101030,1,51,3,R,1,1,1,1,1,1,1,1, , , ,2, ,3,2,2,2,3,2,2,34,4,2,1,2, , ,4.52,1.30643344749121
101034,1,54,3,S,1,1,1,1,1,1,1,2,2, ,2, , , , , ,2,3,2,1,78,8,2,9,8, , ,1.96,.566506539177604
101040,1,51,3,S,2,2,2,1,2,2,2, , , , , , , , , ,1,3,2,2,77,3,2,1,8, , ,1.52,.439331601811203
101042,1,36,1,S,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,84,3,2,1,1, , ,2.48,.716804192428805
101046,1,42,1,U,2,2,2,2,2,2,2, , , , , , , , , ,2,1,2,2,55,3,2,1,2, , ,8.24,2.38163973613442
101065,1,37,3,S,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,2,83,6,2,1,99, , ,1.92,.554945181235204
101073,1,39,2,R,1,1,1,1,1,1,1,1, , , ,2, ,2,2,2,2,3,1,2,43,4,2,1,7, , ,3.16,.913347277449606
101082,1,48,3,U,2,2,2,2,1,1,2,2,2, ,2, , , , , ,1,1,2,2,63,8,2,1,6, , ,1.28,.369963454156802
101088,1,21,3,R,2,2,2,2,1,1,2,2,2, ,2, , , , , ,1,3,2,2,64,4,2,1,2, , ,1.16,.335279380329602
101089,1,37,3,S,2,2,2,2,1,1,2,2,1,1,2, , , , , ,2,3,2,1,70,6,2,1,6,WE USED IT BECAUSE OTHER PEOPLE DID, ,2,.578067897120004
101101,1,36,1,S,1,2,2,2,1,1,2,2,2, ,2, , , , , ,2,3,2,2,81,6,2,1,99, , ,1.64,.474015675638403
101107,1,18,2,U,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,1,89,3,2,1,4, , ,3.24,.936469993334406
101115,1,25,1,S,2,1,1,2,1,1,1,2,2, ,2, , , , , ,3,2,2,1,53,3,2,1,7, , ,4.72,1.36424023720321
101117,1,17,2,S,2,2,1,2,1,1,1,2,2, ,2, , , , , ,1,2,2,1,51,3,2,1,99, , ,1.88,.543383823292803
101120,1,45,3,S,2,2,1,2,1,1,2,2,2, ,2, , , , , ,1,1,1,2,45,3,2,2,99, , ,1.52,.439331601811203
101124,1,1,3,S,2,2,2,2,1,1,2,1, , , ,1,1,3,3,3,1,3,2,2,72,3,2,1,5, ,OCCASIONALLY,1.2,.346840738272002
101131,1,55,2,S,2,2,2,2,2,1,2,2,2, ,2, , , , , ,1,3,2,2,72,3,2,1,99, , ,2.2,.635874686832004
101136,1,6,4,S,2,2,2,2,1,2,2,2,2, ,2, , , , , ,1,3,2,2,71,4,2,1,2, , ,1.2,.346840738272002
101146,1,55,2,S,2,1,2,2,1,1,2,2,2, ,2, , , , , ,2,1,2,1,54,3,2,1,7, , ,3.04,.878663203622406
101158,1,31,2,U,2,2,1,2,1,1,1,1, , , ,2, ,3,3,2,3,3,2,2,18,4,2,1,6, , ,3.56,1.02896085687361
101165,1,54,3,S,2,2,1,2,2,2,2, , , , , , , , , ,2,3,2,1,69,6,2,1,99, , ,1.44,.416208885926403
101167,1,36,1,S,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,1,85,2,2,1,3, , ,3,.867101845680006
101172,1,27,2,U,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,1,88,8,2,1,9, , ,1.2,.346840738272002
101182,1,48,3,U,2,1,1,1,1,1,1,1, , , ,2, ,3,2,3,2,1,1,1,47,4,2,1,6, , ,2.92,.843979129795205
101187,1,13,3,S,2,2,2,1,1,1,1,2,2, ,2, , , , , ,2,1,1,2,62,3,2,1,3, , ,3.32,.959592709219206
101189,1,12,3,S,2,2,2,2,1,1,2,1, , , ,2, ,3,3,3,2,3,2,2,73,6,1,1,3, , ,3.04,.878663203622406
101211,1,55,2,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,3,2,2,60,8,2,1,99, , ,2.2,.635874686832004
101224,1,27,2,S,2,2,2,2,1,1,1,1, , , ,2, ,4,3,1,4,2,2,2,66,5,2,1,4, , ,1.96,.566506539177604
101230,1,27,2,U,2,2,2,2,1,1,1,2,2, ,2, , , , , ,2,3,2,1,74,8,2,1,99, , ,1.6,.462454317696003
101231,1,36,1,S,1,1,1,1,1,1,1,1, , , ,1,1,3,3,3,4,3,1,2,50,5,2,1,9, ,BUSY WITH OTHER STUFF,3.24,.936469993334406
101232,1,36,1,U,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,1,82,3,2,1,4, , ,4.04,1.16769715218241
101234,1,12,3,S,2,2,1,1,1,1,1,1, , , ,1,1,2,3,3,3,3,2,1,20,5,1,6,2, ,FASTING,7.2,2.08104442963201
101236,1,9,1,S,2,2,2,2,1,1,2,1, , , ,1,1,2,2,2,2,3,2,1,70,6,2,1,7, ,INFORMATION OVERLOAD.,2.16,.624313328889604
101239,1,28,3,R,2,2,1,1,2,2,2, , , , , , , , , ,2,3,2,1,59,2,2,2,1, , ,6.64,1.91918541843841
101244,1,18,2,U,2,1,1,1,1,1,1,1, , , ,1,1,3,2,3,2,3,1,2,45,8,2,1,4, ,BUSY KIDS,3.04,.878663203622406
101245,1,48,3,S,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,78,6,2,1,1, , ,1.08,.312156664444802
101246,1,27,2,U,2,2,1,2,1,1,1,1, , , ,1,1,2,2,3,1,1,1,1,42,8,2,1,8, ,DONT ENJOY FACEBOOK THAT MUCH,1.84,.531822465350403
101248,1,26,2,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,1,2,2,2,77,4,2,1,3, , ,1.24,.358402096214402
101251,1,48,3,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,3,2,2,77,3,2,1,5, , ,4.84,1.39892431103041
101255,1,36,1,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,3,2,2,74,8,2,1,7, , ,2.04,.589629255062404
101256,1,13,3,S,2,1,1,1,1,1,1,1, , , ,1,1,2,2,2,1,3,1,2,30,4,2,2,8, ,I THINK SOCIAL MEDIA CAN BE A LITTLE TIME CONSUMING,1.56,.450892959753603
101264,1,39,2,S,2,2,2,2,1,2,2,2,2, ,2, , , , , ,1,3,2,1,93,6,2,1,4, , ,1,.289033948560002
101265,1,48,3,R,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,3,2,1,77,4,2,1,5, , ,4.36,1.26018801572161
101270,1,37,3,R,1,2,2,2,1,1,2,1, , , ,2, ,3,3,3,2,1,2,2,62,3,2,1,6, , ,3.32,.959592709219206
101273,1,29,2,S,2,1,2,1,1,1,1,1, , , ,2, ,3,1,3,2,3,1,2,38,8,2,1,9, , ,3.6,1.04052221481601
101276,1,27,2,S,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,1,85,2,2,1,2, , ,4.88,1.41048566897281
101278,1,12,3,S,2,2,1,1,1,1,2,1, , , ,2, ,3,3,3,2,3,2,1,60,4,2,9,5, , ,4.8,1.38736295308801
101285,1,48,3,U,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,83,5,2,1,2, , ,1.04,.300595306502402
101286,1,36,1,U,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,2,76,2,2,2,4, , ,7.72,2.23134208288321
101290,1,22,3,U,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,3,2,1,66,6,2,1,5, , ,1.6,.462454317696003
101292,1,5,3,U,2,2,2,1,1,1,1,1, , , ,1,1,2,2,2,2,3,1,2,35,4,2,1,3, ,ALL THE STUPID STUFF ON THERE,3.76,1.08676764658561
101296,1,42,1,S,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,1,70,3,2,1,4, , ,3.8,1.09832900452801
101297,1,45,3,S,1,2,2,2,1,1,2,1, , , ,1,1,3,2,3,3,3,1,2,42,6,2,1,1, ,BUSY,3.08,.890224561564806
101300,1,42,1,R,2,2,2,1,1,1,1,1, , , ,1,1,3,3,3,2,1,2,2,33,3,2,1,7, ,NOTHING IN PARTICULAR,2.8,.809295055968005
101305,1,26,2,U,1,1,1,1,1,1,1,1, , , ,2, ,1,1,3,2,3,2,2,48,8,2,1,6, , ,3.04,.878663203622406
101307,1,51,3,U,2,2,2,1,1,2,1,2,2, ,2, , , , , ,3,3,1,2,45,5,2,2,2, , ,5.36,1.54922196428161
101311,1,39,2,R,1,1,1,2,1,1,1,1, , , ,2, ,3,3,3,3,3,2,1,27,3,2,1,4, , ,2.84,.820856413910405
101314,1,27,2,U,2,2,2,2,1,1,2,2,2, ,2, , , , , ,1,1,2,1,43,5,2,1,3, , ,1.8,.520261107408003
101326,1,4,4,S,1,1,1,2,1,1,1,2,1,1,2, , , , , ,1,3,2,1,84,3,2,1,99,FOOLISH, ,1.8,.520261107408003
101334,1,49,4,S,1,1,1,1,1,1,1,2,1,1,2, , , , , ,2,1,1,1,49,6,2,1,6,ITS A HUGE WASTE OF TIME, ,2.44,.705242834486405
101336,1,34,1,S,1,1,2,2,1,1,1,1, , , ,2, ,3,3,3,1,3,2,2,73,4,2,1,4, , ,1.12,.323718022387202
101351,1,8,4,S,2,1,1,2,2,1,2,2,2, ,2, , , , , ,2,1,2,1,67,5,2,1,99, , ,2.4,.693681476544005
101353,1,8,4,R,2,1,1,2,2,2,2, , , , , , , , , ,2,3,2,1,60,4,2,1,99, , ,3.56,1.02896085687361
101355,1,4,4,S,2,2,1,2,1,1,2,1, , , ,2, ,3,3,3,1,3,2,2,60,3,2,1,3, , ,1.4,.404647527984003
101356,1,8,4,U,1,1,1,1,1,1,1,1, , , ,2, ,2,3,2,2,1,1,1,57,4,2,1,7, , ,2.64,.763049624198405
101370,1,17,2,U,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,2,58,3,2,2,1, , ,6.56,1.89606270255361
101371,1,48,3,S,1,1,1,1,1,1,1,1, , , ,1,1,2,2,3,5,1,1,1,29,4,1,1,4, ,"TAKE A STEP BACK, PAY MORE ATTENTION TO WHAT WAS GOING ON IN THW WORLD",5.36,1.54922196428161
101372,1,47,3,U,2,2,1,2,1,1,1,1, , , ,2, ,3,3,3,2,2,1,2,51,8,2,1,7, , ,2.72,.786172340083205
101374,1,49,4,U,1,1,2,2,1,1,2,1, , , ,8, ,3,3,3,3,3,2,2,62,3,2,1,3, , ,4.68,1.35267887926081
101380,1,49,4,S,2,1,1,1,1,1,1,1, , , ,1,1,3,2,2,4,2,1,2,24,3,1,1,4, ,THE ONLY REASON I GOT IT BECAUSE OF MY PARENTS,6.04,1.74576504930241
101381,1,16,4,U,2,2,2,2,1,1,2,2,1,1,2, , , , , ,1,2,2,2,67,6,2,4,3,I HATE IT, ,1,.289033948560002
101391,1,49,4,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,3,2,1,78,6,2,1,5, , ,1.92,.554945181235204
101393,1,49,4,S,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,2,79,2,2,1,99, , ,8.24,2.38163973613442
101401,1,36,1,S,2,1,2,1,1,1,1,1, , , ,1,1,2,2,3,2,3,1,2,33,3,2,1,2, ,JUST TO TAKE A BREAK,3.08,.890224561564806
101404,1,49,4,S,2,2,1,2,1,1,1,1, , , ,2, ,3,3,3,1,3,2,2,68,8,2,1,5, , ,1,.289033948560002
101405,1,34,1,S,1,1,1,2,1,1,1,1, , , ,8, ,3,1,8,1,3,2,2,60,4,2,1,5, , ,1.76,.508699749465603
101408,1,49,4,U,1,1,1,1,1,1,1,1, , , ,2, ,3,3,3,4,3,2,2,52,8,2,1,8, , ,3.84,1.10989036247041
101409,1,8,4,S,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,85,8,2,1,4, , ,1,.289033948560002
101420,1,17,2,S,1,2,2,2,1,1,2,2,2, ,2, , , , , ,4,1,2,1,55,8,2,1,8, , ,2.36,.682120118601604
101431,1,4,4,S,2,2,1,1,1,1,1,2,2, ,2, , , , , ,3,1,2,1,49,3,2,1,5, , ,3.36,.971154067161606
101435,1,45,3,S,2,2,1,2,1,1,1,1, , , ,1,1,3,3,3,3,1,1,1,53,3,2,1,3, ,I DIDNT HAVE ACCESS FOR A PERIOD OF TIME,5.64,1.63015146987841
101438,1,17,2,U,2,1,1,2,2,2,2, , , , , , , , , ,2,1,2,1,62,3,2,2,8, , ,3.56,1.02896085687361
101444,1,8,4,S,2,2,2,1,1,2,1,2,2, ,2, , , , , ,2,1,1,2,52,3,1,6,3, , ,5.2,1.50297653251201
101445,1,18,2,U,1,1,2,1,1,1,1,1, , , ,1,1,3,2,2,3,3,2,2,50,2,2,2,2, ,TOO MUCH DRAMA,8.24,2.38163973613442
101451,1,4,4,S,1,2,1,2,1,1,1,1, , , ,1,1,3,3,3,1,1,1,2,54,8,2,1,5, ,JUST DON''T CARE ABOUT IT,1.36,.393086170041603
101459,1,5,3,R,8,2,2,2,2,2,2, , , , , , , , , ,2,3,2,2,54,3,2,2,99, , ,5,1.44516974280001
101460,1,48,3,U,2,1,1,2,1,1,1,1, , , ,1,1,1,8,2,2,2,2,2,20,4,2,1,1, ,TOO MUCH TIME ON IT,3.96,1.14457443629761
101465,1,37,3,S,1,1,1,2,1,1,1,2,2, ,2, , , , , ,2,2,2,1,64,4,2,1,5, , ,2.48,.716804192428805
101466,1,13,3,R,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,82,6,2,1,2, , ,1,.289033948560002
101488,1,39,2,R,2,2,1,1,1,1,1,2,2, ,2, , , , , ,2,1,1,1,43,5,2,1,6, , ,4.08,1.17925851012481
101503,1,48,3,S,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,1,38,3,2,1,4, , ,2.56,.739926908313605
101507,1,22,3,S,2,2,2,2,2,2,2, , , , , , , , , ,2,1,2,1,55,3,2,1,7, , ,3.52,1.01739949893121
101509,1,19,2,R,2,2,8,8,2,2,2, , , , , , , , , ,2,1,2,2,66,2,2,1,2, , ,3.4,.982715425104006
101513,1,24,3,S,2,2,2,1,1,1,1,1, , , ,2, ,3,3,3,3,1,2,1,26,3,2,1,1, , ,3.92,1.13301307835521
101515,1,17,2,S,1,1,1,1,1,1,1,1, , , ,1,1,1,1,3,2,2,1,2,38,8,2,1,99, ,WASN''T INTERESTED IN WHAT OTHER PEOPLE WERE POSTING,5.04,1.45673110074241
101517,1,47,3,R,1,1,1,2,1,1,1,1, , , ,1,1,3,3,3,4,1,2,2,52,3,2,2,7, ,JUST DIDNT HAVE TIME,2.68,.774610982140805
101518,1,55,2,U,1,2,1,2,1,1,1,2,2, ,2, , , , , ,3,1,2,2,54,5,2,1,6, , ,3.4,.982715425104006
101523,1,55,2,R,2,2,2,2,1,2,2,2,2, ,2, , , , , ,2,3,2,2,49,3,2,1,6, , ,2.6,.751488266256005
101529,1,24,3,S,1,1,1,1,1,1,1,1, , , ,1,1,3,3,3,3,1,1,1,51,6,2,1,9, ,WASTE OF TIME,2.64,.763049624198405
101532,1,19,2,R,2,2,2,2,2,2,1,2,2, ,1, , , , , ,2,3,2,1,57,3,2,1,1, , ,2.96,.855540487737605
101539,1,28,3,R,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,2,65,1,2,2,2, , ,2.84,.820856413910405
101547,1,27,2,S,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,2,66,3,2,1,4, , ,2.36,.682120118601604
101556,1,55,2,R,1,1,1,2,1,1,1,2,2, ,2, , , , , ,2,2,2,2,57,8,2,1,9, , ,2.2,.635874686832004
101560,1,6,4,S,2,2,2,2,2,2,2, , , , , , , , , ,3,3,2,1,51,3,2,5,1, , ,7.84,2.26602615671041
101564,1,45,3,R,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,62,3,2,2,2, , ,2.2,.635874686832004
101568,1,6,4,S,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,1,67,3,2,1,1, , ,7.96,2.30071023053761
101571,1,36,1,S,1,2,1,2,1,1,2,2,2, ,2, , , , , ,2,1,2,1,43,8,2,1,9, , ,8.08,2.33539430436482
101578,1,42,1,U,2,2,2,2,1,1,2,2,2, ,2, , , , , ,1,2,2,1,55,6,2,1,2, , ,2.24,.647436044774404
101586,1,47,3,U,1,1,2,2,1,1,1,1, , , ,2, ,3,3,3,2,3,2,2,75,3,2,1,6, , ,2.32,.670558760659204
101596,1,20,2,U,1,1,1,2,1,1,2,2,1,1,2, , , , , ,2,3,1,2,49,8,2,1,3,ACCOUNT WAS COMPRIMED, ,2.76,.797733698025605
101599,1,36,1,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,2,3,2,1,69,4,2,1,4, , ,2.44,.705242834486405
101610,1,6,4,S,2,2,2,2,1,1,2,1, , , ,2, ,3,3,3,3,1,2,1,55,4,2,1,6, , ,5.32,1.53766060633921
101613,1,27,2,R,1,1,1,1,1,1,1,1, , , ,1,1,3,2,2,2,3,1,1,33,3,2,1,2, ,LACK OF INTEREST,2.24,.647436044774404
101615,1,42,1,S,2,2,2,2,1,2,2,2,2, ,2, , , , , ,1,3,2,2,88,5,2,1,3, , ,1.32,.381524812099203
101624,1,29,2,S,2,2,2,2,2,2,2, , , , , , , , , ,2,3,2,1,85,9,2,9,3, , ,1.6,.462454317696003
101625,1,12,3,U,1,1,1,1,1,1,1,1, , , ,2, ,1,1,2,3,2,2,2,25,5,2,2,2, , ,5.68,1.64171282782081
101629,1,19,2,U,2,2,1,2,1,1,2,1, , , ,1,1,3,3,3,4,2,2,2,20,4,2,1,8, ,FINALS.,3.56,1.02896085687361
101635,1,48,3,S,2,2,2,2,1,2,1,2,2, ,2, , , , , ,1,3,2,2,99,5,2,2,99, , ,1.28,.369963454156802
101636,1,13,3,R,2,2,1,2,1,1,2,2,2, ,2, , , , , ,2,2,2,2,60,3,2,1,99, , ,2.76,.797733698025605
101650,1,55,2,R,2,2,2,2,1,2,2,2,2, ,2, , , , , ,2,1,1,2,52,3,2,1,3, , ,3.12,.901785919507206
101651,1,37,3,U,1,1,2,1,1,1,1,1, , , ,1,1,2,2,2,6,3,1,2,20,3,2,2,2, ,WANTED TO GET CLOSER TO LIFE,2.64,.763049624198405
101657,1,41,4,S,2,2,2,1,1,1,2,2,2, ,2, , , , , ,2,3,2,2,30,3,2,1,3, , ,6.44,1.86137862872641
101659,1,27,2,S,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,60,4,2,1,1, , ,1.4,.404647527984003
101661,1,29,2,U,1,2,1,2,1,1,1,1, , , ,2, ,2,2,2,1,1,2,2,49,6,2,1,7, , ,1.6,.462454317696003
101667,1,6,4,S,2,2,1,1,1,1,1,1, , , ,2, ,2,2,2,4,2,2,1,19,3,2,1,9, , ,2.8,.809295055968005
101668,1,55,2,S,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,1,71,3,2,1,4, , ,1.88,.543383823292803
101670,1,20,2,S,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,68,9,2,1,3, , ,1,.289033948560002
101673,1,48,3,U,2,2,2,2,1,1,2,2,2, ,2, , , , , ,1,3,2,1,85,6,2,1,7, , ,1,.289033948560002
101675,1,6,4,U,2,2,2,2,2,2,2, , , , , , , , , ,1,3,2,2,64,5,2,1,2, , ,1.88,.543383823292803
101678,1,6,4,S,1,1,1,2,1,1,1,2,2, ,2, , , , , ,2,3,2,2,83,8,2,2,3, , ,1.56,.450892959753603
101681,1,6,4,U,2,2,2,1,1,1,2,2,1,1,2, , , , , ,2,1,1,1,53,6,9,9,6,NOT ENOUGH TIME DOESN''Y APPEAL TO ME, ,2.84,.820856413910405
101684,1,22,3,S,2,2,2,2,1,2,2,2,2, ,2, , , , , ,2,1,2,2,53,3,2,2,99, , ,3.64,1.05208357275841
101685,1,29,2,U,2,2,2,1,1,1,1,1, , , ,2, ,3,3,3,1,3,2,2,57,3,2,1,3, , ,1.96,.566506539177604
101697,1,55,2,S,2,2,1,1,1,1,2,1, , , ,1,1,2,2,3,1,1,2,1,57,4,2,2,99, ,PEOPLE PUTTIN ON WHAT THEY MADE FOR DINNER. ONLY USES FACEBOOK TO GET PICS OF GRANDKIDS,1.12,.323718022387202
101706,1,27,2,S,2,2,2,2,1,1,2,1, , , ,1,1,3,3,3,1,1,2,2,58,6,2,1,6, ,ITS NOT REALLY A ROUTINE,2.32,.670558760659204
101713,1,48,3,U,1,2,2,2,1,2,2,2,2, ,2, , , , , ,4,3,2,1,81,3,2,1,1, , ,3.96,1.14457443629761
101716,1,55,2,U,2,1,2,2,2,2,2, , , , , , , , , ,3,1,2,1,57,3,2,1,99, , ,3.72,1.07520628864321
101717,1,48,3,U,2,2,1,2,1,1,2,1, , , ,2, ,3,3,3,2,3,2,1,55,8,2,5,99, , ,1.6,.462454317696003
101718,1,47,3,U,2,2,2,2,2,2,2, , , , , , , , , ,3,3,2,2,69,2,2,2,1, , ,6.4,1.84981727078401
101722,1,6,4,S,2,2,1,2,1,1,2,2,2, ,2, , , , , ,2,3,2,1,82,6,2,1,99, , ,1.16,.335279380329602
101725,1,6,4,U,1,2,2,2,2,2,2, , , , , , , , , ,2,3,2,2,75,3,2,1,3, , ,1.68,.485577033580803
101727,1,6,4,S,2,2,1,2,1,1,1,1, , , ,8, ,3,3,3,1,1,2,2,41,6,2,1,6, , ,1.96,.566506539177604
101733,1,6,4,S,2,1,1,1,1,1,1,1, , , ,1,1,3,3,2,2,1,1,1,48,6,2,1,99, ,THERE JUST WASNT ANYTHING GOING ON,2.44,.705242834486405
101736,1,53,4,S,2,2,2,2,1,1,2,2,2, ,2, , , , , ,1,1,2,2,62,5,2,1,3, , ,1.32,.381524812099203
